YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure/Condition,Risk Adjuested Mortality Rate,# of Deaths,# of Cases,Hospital Ratings,LONGITUDE,LATITUDE
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Craniotomy,8.7,2,30,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Carotid Endarterectomy,2,1,51,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Pancreatic Other,,,,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Pancreatic Resection,,,,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Acute Stroke Subarachnoid,,,,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Acute Stroke Ischemic,3.5,4,149,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Acute Stroke Hemorrhagic,15.5,3,26,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,Acute Stroke,6.2,7,177,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,AMI,6.6,20,252,As Expected,-117.93248,33.84725
2012,Orange,AHMC Anaheim Regional Medical Center,106301098,AAA Repair,0,0,15,As Expected,-117.93248,33.84725
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Heart Failure,3.1,16,496,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Pancreatic Other,0,0,8,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Pneumonia,3.3,16,,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Pancreatic Resection,0,0,15,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Pancreatic Cancer,0,0,7,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,PCI,2,1,20,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Hip Fracture,2.6,5,213,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,GI Hemorrhage,1.3,4,334,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Espophageal Resection,,,,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Craniotomy,6.2,5,168,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Carotid Endarterectomy,0,0,29,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Acute Stroke Subarachnoid,13.7,4,38,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Acute Stroke Ischemic,3.7,8,263,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Acute Stroke Hemorrhagic,12.4,11,131,Better,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,AMI,6.1,14,159,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,AAA Repair,0,0,23,As Expected,-117.81603,33.85295
2012,Orange,Kaiser Foundation Hospital – Anaheim,106301132,Acute Stroke,5.8,23,432,Better,-117.81603,33.85295
2012,Orange,Chapman Medical Center,106301140,Pneumonia,3.4,2,55,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Pancreatic Resection,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Pancreatic Other,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Pancreatic Cancer,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,PCI,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Hip Fracture,10.4,1,14,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Heart Failure,4.7,2,31,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,GI Hemorrhage,0,0,28,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Espophageal Resection,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Craniotomy,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Carotid Endarterectomy,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Acute Stroke Subarachnoid,,,,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Acute Stroke Ischemic,0,0,9,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Acute Stroke Hemorrhagic,0,0,5,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,Acute Stroke,0,0,14,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,AMI,10,1,4,As Expected,-117.82586,33.78785
2012,Orange,Chapman Medical Center,106301140,AAA Repair,,,,As Expected,-117.82586,33.78785
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Pneumonia,,,,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Pancreatic Resection,0,0,7,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Pancreatic Other,,,,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Pancreatic Cancer,0,0,5,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,PCI,2.3,6,239,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Hip Fracture,,,,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Heart Failure,3,,,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,GI Hemorrhage,2.3,5,244,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Espophageal Resection,,,,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Craniotomy,11.2,11,60,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Carotid Endarterectomy,0,0,23,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Acute Stroke Subarachnoid,38.5,9,13,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Acute Stroke Ischemic,3.9,11,279,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Acute Stroke Hemorrhagic,16.9,15,86,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,Acute Stroke,8.4,35,378,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,AMI,5.9,17,298,As Expected,-117.93694,33.71546
2012,Orange,Fountain Valley Regional Hospital and Medical Center – Euclid,106301175,AAA Repair,0,0,18,As Expected,-117.93694,33.71546
2012,Orange,Western Medical Center – Anaheim,106301188,Pancreatic Other,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Pneumonia,2.8,1,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Pancreatic Resection,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Pancreatic Cancer,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,PCI,1.3,1,59,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Hip Fracture,0,0,5,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Carotid Endarterectomy,0,0,3,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Heart Failure,0,0,35,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,GI Hemorrhage,3.3,1,42,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Espophageal Resection,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Craniotomy,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Acute Stroke Subarachnoid,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Acute Stroke Ischemic,0,0,11,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Acute Stroke Hemorrhagic,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,AMI,5.3,5,88,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,AAA Repair,,,,As Expected,-117.90921,33.8209
2012,Orange,Western Medical Center – Anaheim,106301188,Acute Stroke,0,0,12,As Expected,-117.90921,33.8209
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Pneumonia,1.8,9,,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Pancreatic Resection,0,0,16,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Pancreatic Other,0,0,11,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Pancreatic Cancer,0,0,5,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,PCI,2.6,11,291,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Hip Fracture,1.1,2,141,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Heart Failure,2.5,10,286,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,GI Hemorrhage,1.7,10,486,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Espophageal Resection,0,0,7,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Craniotomy,3.3,14,357,Better,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Carotid Endarterectomy,0,0,86,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Acute Stroke Subarachnoid,14.9,5,32,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Acute Stroke Ischemic,3,15,469,Better,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Acute Stroke Hemorrhagic,17.3,19,109,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,Acute Stroke,6.3,39,610,Better,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,AMI,5,22,394,As Expected,-117.92949,33.62526
2012,Orange,Hoag Memorial Hospital Presbyterian,106301205,AAA Repair,0,0,38,As Expected,-117.92949,33.62526
2012,Orange,Huntington Beach Hospital,106301209,Pneumonia,2.4,4,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Pancreatic Other,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Pancreatic Cancer,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,PCI,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Pancreatic Resection,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Hip Fracture,0,0,19,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Heart Failure,2,3,100,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,GI Hemorrhage,0,0,54,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Espophageal Resection,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Craniotomy,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Carotid Endarterectomy,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Acute Stroke Subarachnoid,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Acute Stroke Ischemic,2.8,1,29,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Acute Stroke Hemorrhagic,,,,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,Acute Stroke,8.9,2,30,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,AMI,4.3,3,30,As Expected,-117.98895,33.70442
2012,Orange,Huntington Beach Hospital,106301209,AAA Repair,,,,As Expected,-117.98895,33.70442
2012,Orange,La Palma Intercommunity Hospital,106301234,GI Hemorrhage,2.8,2,52,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Pancreatic Cancer,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Pneumonia,4,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Pancreatic Resection,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Pancreatic Other,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,PCI,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Hip Fracture,0,0,33,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Heart Failure,0.7,1,122,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Espophageal Resection,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Craniotomy,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Carotid Endarterectomy,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Acute Stroke Subarachnoid,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Acute Stroke Ischemic,0,0,37,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Acute Stroke Hemorrhagic,,,,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,Acute Stroke,0,0,39,As Expected,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,AMI,1,1,53,Better,-118.03737,33.8485
2012,Orange,La Palma Intercommunity Hospital,106301234,AAA Repair,,,,As Expected,-118.03737,33.8485
2012,Orange,Los Alamitos Medical Center,106301248,Pancreatic Resection,,,,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Pancreatic Other,,,,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Pancreatic Cancer,,,,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Hip Fracture,0.9,1,158,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Heart Failure,3.4,13,353,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,GI Hemorrhage,3,4,191,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Craniotomy,6.2,2,17,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Carotid Endarterectomy,0,0,40,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Acute Stroke Subarachnoid,,,,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Acute Stroke Ischemic,3.8,6,228,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Acute Stroke Hemorrhagic,19.6,10,58,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Acute Stroke,7.4,16,288,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,AMI,6.7,9,149,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,AAA Repair,0,0,7,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Espophageal Resection,,,,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,PCI,0,0,117,As Expected,-118.0674,33.80327
2012,Orange,Los Alamitos Medical Center,106301248,Pneumonia,5.5,1,,As Expected,-118.0674,33.80327
2012,Orange,Coastal Communities Hospital,106301258,Pneumonia,6.7,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Pancreatic Resection,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Pancreatic Other,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Pancreatic Cancer,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,PCI,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Hip Fracture,0,0,10,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Heart Failure,2.5,2,88,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,GI Hemorrhage,2.4,1,58,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Espophageal Resection,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Craniotomy,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Carotid Endarterectomy,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Acute Stroke Subarachnoid,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Acute Stroke Ischemic,4.1,1,20,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Acute Stroke Hemorrhagic,,,,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,Acute Stroke,6.8,1,21,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,AMI,8.6,3,23,As Expected,-117.88539,33.71112
2012,Orange,Coastal Communities Hospital,106301258,AAA Repair,,,,As Expected,-117.88539,33.71112
2012,Orange,Mission Hospital Regional Medical Center,106301262,Heart Failure,3.6,17,330,As Expected,-117.66768,33.56279
2012,Orange,Mission Hospital Regional Medical Center,106301262,Pancreatic Other,,,,As Expected,-117.66768,33.56279
2012,Orange,Mission Hospital Regional Medical Center,106301262,Pneumonia,,,,As Expected,-117.66768,33.56279
2012,Orange,Mission Hospital Regional Medical Center,106301262,Pancreatic Resection,0,0,4,As Expected,-117.66768,33.56279
